ZoneName,OrgName,OrgType,Sex,Age,MarStatus,EduLevele,Fieldcat,Expiriance,Possition,AvilStatistician,ResearchPractice,statisticalprocedures,DataHandling,WayDatAnalysis,AsField,InstStatician,Attention,SuportResearch,Encourage,workposition,understood,DegreeLevel,NeededPlan,Access,Apply,TrianingNeed,Agecat,Expcat,Awareness
Gedeo Zone,interprize,Government,Male,42,Married,BSc Degree,Social and humanity,20,profetional worker,No,Usually,No,Besed on the understanding of the worker,on the interest of hiegher body,No,Yes,Disagree,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,More than or equal to 41,More than or equal to 16,Yes
Gedeo Zone,interprize,Government,Male,37,Married,MSc Degree,Business and economics,2,Possion holder,Yes,Never,No,prepared by profetionals,in scientific way with profetionals,Yes,No,some level agree,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,No
Gedeo Zone,interprize,Government,Female,30,Married,BSc Degree,Business and economics,5,profetional worker,Yes,Usually,Yes,prepared by profetionals,other,Yes,Yes,some level agree,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,20-30,less than or equal to 5,No
Gedeo Zone,interprize,Government,Male,29,Married,BSc Degree,Business and economics,7,profetional worker,No,Usually,No,prepared by profetionals,in scientific way with profetionals,Yes,Yes,Disagree,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,20-30,10-Jun,No
Gedeo Zone,interprize,Government,Female,29,Married,BSc Degree,Business and economics,5,profetional worker,Yes,Usually,Yes,Besed on the understanding of the worker,using comittes,Yes,No,some level agree,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,20-30,less than or equal to 5,No
Gedeo Zone,interprize,Government,Male,45,Married,MSc Degree,Agriculture and natural resource,18,profetional worker,No,Never,No,prepared by profetionals,on the interest of hiegher body,Yes,No,Disagree,No,No,No,No,Yes,Yes,Yes,Yes,Yes,More than or equal to 41,More than or equal to 16,Yes
Gedeo Zone,interprize,Government,Male,46,Married,MSc Degree,Social and humanity,4,Possion holder,No,Usually,Yes,prepared by profetionals,on the interest of hiegher body,Yes,No,Disagree,No,No,No,No,No,Yes,Yes,Yes,Yes,More than or equal to 41,less than or equal to 5,Yes
Gedeo Zone,interprize,Government,Male,51,Married,BSc Degree,Social and humanity,6,profetional worker,Yes,Usually,Yes,prepared by profetionals,on the interest of hiegher body,Yes,No,Disagree,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,More than or equal to 41,10-Jun,Yes
Gedeo Zone,interprize,Government,Male,38,Married,BSc Degree,Business and economics,6,profetional worker,Yes,Sometimes,No,Besed on the understanding of the worker,using comittes,Yes,Yes,Disagree,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,31-40,10-Jun,Yes
Gedeo Zone,interprize,Government,Male,29,Single,BSc Degree,Engineering technology,5,profetional worker,Yes,Always,Yes,prepared by profetionals,using comittes,Yes,Yes,some level agree,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,20-30,less than or equal to 5,No
Gedeo Zone,interprize,Government,Male,33,Married,BSc Degree,Business and economics,5,profetional worker,No,Never,No,Besed on the understanding of the worker,on the interest of hiegher body,Yes,No,Disagree,No,No,Yes,No,No,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,No
Gedeo Zone,interprize,Government,Male,33,Married,BSc Degree,Agriculture and natural resource,8,profetional worker,Yes,Never,No,Besed on the understanding of the worker,on the interest of hiegher body,Yes,Yes,Disagree,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,31-40,10-Jun,No
Gedeo Zone,interprize,Government,Female,40,Married,BSc Degree,Social and humanity,8,profetional worker,Yes,Never,No,prepared by profetionals,in scientific way with profetionals,Yes,No,some level agree,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,31-40,10-Jun,No
Gedeo Zone,Factories,Non-government,Male,30,Single,MSc Degree,Business and economics,6,profetional worker,No,Usually,No,prepared by profetionals,other,Yes,Yes,some level agree,No,Yes,No,No,No,Yes,Yes,Yes,Yes,20-30,10-Jun,No
Gedeo Zone,Development Association,Non-government,Male,29,Married,BSc Degree,Business and economics,3,Possion holder,No,Sometimes,No,when  asked by the hiegher body,on the interest of hiegher body,Yes,Yes,some level agree,No,No,No,No,Yes,Yes,Yes,Yes,Yes,20-30,less than or equal to 5,Yes
Gedeo Zone,Development Association,Non-government,Female,31,Married,BSc Degree,Business and economics,1,profetional worker,No,Usually,Yes,prepared by profetionals,other,Yes,No,Disagree,No,No,Yes,Yes,No,No,Yes,Yes,Yes,31-40,less than or equal to 5,Yes
Gedeo Zone,Development Association,Non-government,Male,30,Married,BSc Degree,Business and economics,8,profetional worker,No,Usually,Yes,prepared by profetionals,on the interest of hiegher body,Yes,Yes,some level agree,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,20-30,10-Jun,No
Gedeo Zone,Development Association,Non-government,Male,30,Married,BSc Degree,Engineering technology,5,profetional worker,No,Usually,Yes,prepared by profetionals,on the interest of hiegher body,Yes,No,Disagree,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,20-30,less than or equal to 5,No
Gedeo Zone,Development Association,Non-government,Female,26,Single,BSc Degree,Business and economics,5,profetional worker,Yes,Always,Yes,prepared by profetionals,in scientific way with profetionals,Yes,Yes,some level agree,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,20-30,less than or equal to 5,No
Gedeo Zone,Development Association,Non-government,Male,38,Married,BSc Degree,Business and economics,3,profetional worker,No,Never,No,other,on the interest of hiegher body,Yes,No,Disagree,No,No,Yes,No,Yes,No,No,Yes,Yes,31-40,less than or equal to 5,No
Gedeo Zone,Development Association,Non-government,Female,28,Married,MSc Degree,Social and humanity,1,profetional worker,No,Usually,No,when  asked by the hiegher body,using comittes,No,Yes,some level agree,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,20-30,less than or equal to 5,No
Kembata Zone,Development Association,Non-government,Male,35,Married,BSc Degree,Agriculture and natural resource,4,profetional worker,No,Sometimes,No,Besed on the understanding of the worker,using comittes,Yes,Yes,some level agree,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,No
Kembata Zone,Development Association,Non-government,Male,47,Single,BSc Degree,Social and humanity,2,profetional worker,No,Usually,Yes,when  asked by the hiegher body,in scientific way with profetionals,Yes,Yes,some level agree,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,More than or equal to 41,less than or equal to 5,No
Kembata Zone,Development Association,Non-government,Male,25,Single,BSc Degree,Business and economics,3,profetional worker,No,Sometimes,No,prepared by profetionals,using comittes,Yes,No,some level agree,No,No,Yes,No,No,Yes,Yes,Yes,Yes,20-30,less than or equal to 5,No
Kembata Zone,Development Association,Non-government,Male,35,Married,MSc Degree,Business and economics,2,profetional worker,No,Sometimes,Yes,other,using comittes,Yes,No,Disagree,No,No,No,No,Yes,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,No
Kembata Zone,Development Association,Non-government,Female,24,Single,BSc Degree,Business and economics,4,profetional worker,No,Usually,No,prepared by profetionals,in scientific way with profetionals,Yes,Yes,some level agree,Yes,No,No,No,No,No,Yes,No,No,20-30,less than or equal to 5,No
Kembata Zone,Development Association,Non-government,Male,35,Married,BSc Degree,Agriculture and natural resource,4,profetional worker,No,Sometimes,No,Besed on the understanding of the worker,using comittes,Yes,Yes,some level agree,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,No
Kembata Zone,Development Association,Non-government,Male,47,Single,BSc Degree,Social and humanity,2,profetional worker,No,Usually,Yes,when  asked by the hiegher body,in scientific way with profetionals,Yes,Yes,some level agree,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,More than or equal to 41,less than or equal to 5,No
Kembata Zone,Development Association,Non-government,Male,25,Single,BSc Degree,Business and economics,3,profetional worker,No,Sometimes,No,prepared by profetionals,using comittes,Yes,No,some level agree,No,No,Yes,No,No,Yes,Yes,Yes,Yes,20-30,less than or equal to 5,No
Kembata Zone,Development Association,Non-government,Male,35,Married,MSc Degree,Business and economics,2,profetional worker,No,Sometimes,Yes,other,using comittes,Yes,No,Disagree,No,No,No,No,Yes,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,No
Kembata Zone,Development Association,Non-government,Female,24,Single,BSc Degree,Business and economics,4,profetional worker,No,Usually,No,prepared by profetionals,in scientific way with profetionals,Yes,Yes,some level agree,Yes,No,No,No,No,No,Yes,No,No,20-30,less than or equal to 5,No
Kembata Zone,Development Association,Non-government,Male,35,Married,BSc Degree,Agriculture and natural resource,4,profetional worker,No,Sometimes,No,Besed on the understanding of the worker,using comittes,Yes,Yes,some level agree,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,No
Gedeo Zone,water and enerji,Government,Male,40,Married,BSc Degree,Business and economics,10,profetional worker,Yes,Usually,Yes,prepared by profetionals,on the interest of hiegher body,No,No,Disagree,No,No,Yes,No,Yes,Yes,No,Yes,Yes,31-40,10-Jun,No
Gedeo Zone,water and enerji,Government,Male,45,Married,BSc Degree,Social and humanity,3,profetional worker,Yes,Usually,Yes,Besed on the understanding of the worker,other,No,No,Disagree,No,No,Yes,No,Yes,Yes,No,Yes,Yes,More than or equal to 41,less than or equal to 5,No
Gedeo Zone,water and enerji,Government,Female,54,Married,BSc Degree,Business and economics,27,profetional worker,Yes,Usually,Yes,prepared by profetionals,using comittes,Yes,Yes,Agree,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,More than or equal to 41,More than or equal to 16,Yes
Gedeo Zone,water and enerji,Government,Male,30,Single,BSc Degree,Engineering technology,10,profetional worker,Yes,Usually,Yes,prepared by profetionals,using comittes,Yes,Yes,Agree,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,20-30,10-Jun,Yes
Gedeo Zone,water and enerji,Government,Male,25,Single,BSc Degree,Engineering technology,3,profetional worker,Yes,Sometimes,No,Besed on the understanding of the worker,other,Yes,Yes,some level agree,No,No,Yes,Yes,No,Yes,No,Yes,Yes,20-30,less than or equal to 5,No
Gedeo Zone,Females and Chiled,Government,Female,23,Married,BSc Degree,Business and economics,1,profetional worker,Yes,Usually,Yes,prepared by profetionals,on the interest of hiegher body,Yes,No,Agree,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,20-30,less than or equal to 5,No
Gedeo Zone,Females and Chiled,Government,Female,30,Married,BSc Degree,Business and economics,11,profetional worker,Yes,Usually,Yes,other,on the interest of hiegher body,Yes,No,some level agree,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,20-30,15-Nov,No
Gedeo Zone,water and enerji,Government,Female,37,Married,MSc Degree,Engineering technology,1,profetional worker,Yes,Sometimes,Yes,prepared by profetionals,in scientific way with profetionals,Yes,Yes,Agree,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,Yes
Gedeo Zone,water and enerji,Government,Female,27,Married,BSc Degree,Engineering technology,4,profetional worker,Yes,Never,No,prepared by profetionals,other,Yes,Yes,Disagree,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,20-30,less than or equal to 5,Yes
Gedeo Zone,water and enerji,Government,Female,38,Married,BSc Degree,Business and economics,12,profetional worker,Yes,Never,No,prepared by profetionals,using comittes,Yes,Yes,Disagree,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,31-40,15-Nov,Yes
Gedeo Zone,water and enerji,Government,Male,40,Married,BSc Degree,Business and economics,10,profetional worker,Yes,Usually,Yes,prepared by profetionals,on the interest of hiegher body,No,No,Disagree,No,No,Yes,No,Yes,Yes,No,Yes,Yes,31-40,10-Jun,No
Gedeo Zone,water and enerji,Government,Male,45,Married,BSc Degree,Social and humanity,3,profetional worker,Yes,Usually,Yes,Besed on the understanding of the worker,other,No,No,Disagree,No,No,Yes,No,Yes,Yes,No,Yes,Yes,More than or equal to 41,less than or equal to 5,No
Gedeo Zone,water and enerji,Government,Female,54,Married,BSc Degree,Business and economics,27,profetional worker,Yes,Usually,Yes,prepared by profetionals,using comittes,Yes,Yes,Agree,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,More than or equal to 41,More than or equal to 16,Yes
Gedeo Zone,water and enerji,Government,Male,30,Single,BSc Degree,Engineering technology,10,profetional worker,Yes,Usually,Yes,prepared by profetionals,using comittes,Yes,Yes,Agree,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,20-30,10-Jun,Yes
Gedeo Zone,water and enerji,Government,Male,25,Single,BSc Degree,Engineering technology,3,profetional worker,Yes,Sometimes,No,Besed on the understanding of the worker,other,Yes,Yes,some level agree,No,No,Yes,Yes,No,Yes,No,Yes,Yes,20-30,less than or equal to 5,No
Gedeo Zone,water and enerji,Government,Female,37,Married,MSc Degree,Engineering technology,1,profetional worker,Yes,Sometimes,Yes,prepared by profetionals,in scientific way with profetionals,Yes,Yes,Agree,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,Yes
Gedeo Zone,water and enerji,Government,Female,27,Married,BSc Degree,Engineering technology,4,profetional worker,Yes,Never,No,prepared by profetionals,other,Yes,Yes,Disagree,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,20-30,less than or equal to 5,Yes
Gedeo Zone,employee,Government,Male,45,Married,MSc Degree,Business and economics,12,profetional worker,Yes,Usually,No,other,other,Yes,No,Disagree,No,No,Yes,No,No,Yes,Yes,Yes,Yes,More than or equal to 41,15-Nov,No
Gedeo Zone,employee,Government,Male,49,Married,BSc Degree,Business and economics,6,profetional worker,No,Never,No,prepared by profetionals,using comittes,Yes,No,Disagree,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,More than or equal to 41,10-Jun,No
Gedeo Zone,employee,Government,Female,35,Married,BSc Degree,Business and economics,10,profetional worker,Yes,Usually,Yes,prepared by profetionals,in scientific way with profetionals,Yes,Yes,some level agree,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,31-40,10-Jun,No
Gedeo Zone,employee,Government,Male,48,Married,BSc Degree,Business and economics,13,profetional worker,Yes,Usually,Yes,Besed on the understanding of the worker,other,Yes,Yes,Agree,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,More than or equal to 41,15-Nov,Yes
Gedeo Zone,employee,Government,Male,40,Married,BSc Degree,Business and economics,1,profetional worker,Yes,Usually,Yes,when  asked by the hiegher body,on the interest of hiegher body,Yes,Yes,Disagree,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,No
Gedeo Zone,employee,Government,Male,25,Married,MSc Degree,Business and economics,1,profetional worker,Yes,Usually,Yes,when  asked by the hiegher body,in scientific way with profetionals,No,Yes,Disagree,No,No,Yes,No,Yes,Yes,No,Yes,Yes,20-30,less than or equal to 5,Yes
Gedeo Zone,employee,Government,Male,45,Married,MSc Degree,Business and economics,12,profetional worker,Yes,Usually,No,other,other,Yes,No,Disagree,No,No,Yes,No,No,Yes,Yes,Yes,Yes,More than or equal to 41,15-Nov,No
Gedeo Zone,employee,Government,Female,35,Married,BSc Degree,Business and economics,10,profetional worker,Yes,Usually,Yes,prepared by profetionals,in scientific way with profetionals,Yes,Yes,some level agree,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,31-40,10-Jun,No
Gedeo Zone,employee,Government,Male,48,Married,BSc Degree,Business and economics,13,profetional worker,Yes,Usually,Yes,Besed on the understanding of the worker,other,Yes,Yes,Agree,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,More than or equal to 41,15-Nov,Yes
Gedeo Zone,employee,Government,Male,40,Married,BSc Degree,Business and economics,1,profetional worker,Yes,Usually,Yes,when  asked by the hiegher body,on the interest of hiegher body,Yes,Yes,Disagree,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,No
Gedeo Zone,Factories,Non-government,Male,40,Married,MSc Degree,Business and economics,4,profetional worker,No,Usually,Yes,Besed on the understanding of the worker,on the interest of hiegher body,Yes,Yes,Disagree,No,No,No,No,Yes,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,No
Gedeo Zone,Factories,Non-government,Male,35,Married,BSc Degree,Business and economics,3,profetional worker,No,Never,No,Besed on the understanding of the worker,on the interest of hiegher body,Yes,No,some level agree,No,No,No,No,Yes,No,Yes,Yes,Yes,31-40,less than or equal to 5,No
Gedeo Zone,Factories,Non-government,Male,40,Married,MSc Degree,Business and economics,4,profetional worker,No,Usually,Yes,Besed on the understanding of the worker,on the interest of hiegher body,Yes,Yes,Disagree,No,No,No,No,Yes,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,No
Gedeo Zone,Factories,Non-government,Male,35,Married,BSc Degree,Business and economics,3,profetional worker,No,Never,No,Besed on the understanding of the worker,on the interest of hiegher body,Yes,No,some level agree,No,No,No,No,Yes,No,Yes,Yes,Yes,31-40,less than or equal to 5,No
Gedeo Zone,Factories,Non-government,Male,40,Married,MSc Degree,Business and economics,4,profetional worker,No,Usually,Yes,Besed on the understanding of the worker,on the interest of hiegher body,Yes,Yes,Disagree,No,No,No,No,Yes,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,No
Gedeo Zone,Factories,Non-government,Male,35,Married,BSc Degree,Business and economics,3,profetional worker,No,Never,No,Besed on the understanding of the worker,on the interest of hiegher body,Yes,No,some level agree,No,No,No,No,Yes,No,Yes,Yes,Yes,31-40,less than or equal to 5,No
Gedeo Zone,interprize,Government,Female,28,Married,BSc Degree,Social and humanity,6,Possion holder,Yes,Always,No,Besed on the understanding of the worker,on the interest of hiegher body,No,Yes,Disagree,No,No,Yes,No,No,No,Yes,No,No,20-30,10-Jun,No
Gedeo Zone,Agriculture,Government,Female,25,Single,BSc Degree,Agriculture and natural resource,2,profetional worker,Yes,Sometimes,Yes,Besed on the understanding of the worker,on the interest of hiegher body,Yes,Yes,some level agree,No,No,Yes,No,No,Yes,Yes,Yes,Yes,20-30,less than or equal to 5,Yes
Gedeo Zone,Agriculture,Government,Female,37,Single,BSc Degree,Engineering technology,13,profetional worker,Yes,Usually,Yes,prepared by profetionals,in scientific way with profetionals,Yes,Yes,some level agree,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,31-40,15-Nov,No
